Percentile,Accounting and Actuarial Science,advertising and public relations,aerospace engineering,agriculture production and management,animal sciences,anthropology and archeology,architecture,"area, ethnic, and civilization studies",art and music education,art history and criticism,Associate Degree,Average of all Majors,Biochemistry and Molecular Biology,biology,"Botany, Ecology, and Zoology",business economics,business management and administration,Chemical and Biological Engineering,chemistry,Civil and Architectural Egineering,commercial art and graphic design,communication disorders sciences and services,communication technologies,communications,community and public health,composition and speech,computer engineering,computer science,construction services,criminal justice and fire protection,criminology,drama and theater arts,early childhood education,economics,electrical engineering,elementary education,Energy and Extraction Engineering,engineering technologies,english language and literature,environmental science,family and consumer sciences,"film, video and photographic arts",finance,fine arts,forestry,general agriculture,general education,general engineering,general medical and health services,General Physical Science,general social sciences,geography,Geology and Earth Science,health and medical administrative services,High School Degree or GED,history,hospitality management,human resources and personnel management,human services and community organization,Industrial and Environmental Engineering,intercultural and international studies,interdisciplinary and multi-disciplinary studies (general),interdisciplinary social sciences,international business,international relations,journalism,language and drama education,liberal arts,Linguistics and Foreign Languages,management information systems and statistics,marketing and marketing research,mass media,Math and Science Teacher Education,Mathematics and Statistics,"Mechanical, Biomedical, and Marine Engineering",medical assisting services,medical technologies technicians,"Microbiology, Physiology, Pharmacology, Genetics, and Neuroscience",music,natural resources management,nursing,nutrition sciences,"operations, logistics and e-commerce",philosophy and religious studies,physical and health education teaching,"physical fitness, parks, recreation, and leisure","Physics, Astronomy, and Astrophysics",plant science and agronomy,political science and government,psychology,Public Administration and Public Policy,secondary teacher education,social science or history teacher education,social work,sociology,"Some College, No Degree",Some High School,special needs education,studio arts,theology and religious vocations,transportation sciences and technologies,treatment therapy professions,visual and performing arts
75,2672849.184,2285092.957,3240927.078,2207008.965,2215086.574,2092407.563,2281966.273,2469754.148,1602309.014,2136196.004,1423490.594,2437499.504,4258997.781,3479974.805,2804257.09,3216389.84,2371464.262,3399502.707,3412223.699,2816715.758,1883278.012,1989373.924,1978510.674,2174110.34,2142457.664,1903175.123,3256606.605,2884922.285,2679434.809,1960797.953,1995238.195,1763165.328,1363731.229,3643943.145,3287221.949,1488632,3655122.625,2480117.418,2147596.574,2159165.699,1645967.094,1984693.645,3255706.383,1736057.176,1963444.115,2079320.164,1605465.08,2935377.16,2041796.014,2600240.316,2062178.922,2121271.709,2458121.137,2044262.328,1082081.654,2480118.379,1916034.336,2108122.848,1433091.4,3028711.133,2435146.691,1677622.582,1970912.182,2562819.59,3025864.871,2194241.77,1621581.162,1926668.469,2143385.383,2684572.148,2469451.715,1964296.258,1737968.492,2932781.473,3111952.59,2303889.314,2011305.148,3392591.168,1845695.707,1913092.51,2160145.109,2098492.992,2607652.816,2447085.793,1699560.586,1914758.023,3246314.492,1966071.73,3022260.473,2056163.609,2456315.715,1665711.314,1726927.889,1537627.838,1985291.984,1287469.479,841978.7139,1624680.834,1690018.693,1482922.139,2700958.785,2169127.936,1740029.066
76,2727810.363,2329049.637,3289280.676,2243037.613,2265535.246,2127862.43,2326088.48,2531257.367,1617486.73,2184053.129,1445849.625,2480817.016,4411849.758,3584944.887,2892457.461,3301530.805,2414439.648,3454474.434,3489453.73,2853190.625,1923497.916,2018749.766,2000693.982,2210639.969,2181205.418,1950290.762,3296317.461,2921925.391,2714019.297,1989289.865,2018820.225,1799474.342,1378901.344,3719899.641,3341395.219,1503936.01,3756073.195,2522719.402,2199063.574,2182925.328,1675080.215,2042390.209,3359975.758,1764447.725,1993173.234,2117823.57,1625713.754,2975645.266,2073937.061,2658680.184,2099662.238,2163616.863,2483937.613,2077430.691,1103244.523,2539344.313,1940190.742,2139365.82,1456233.695,3077531.531,2468274.035,1699761.316,1999337.869,2605481.309,3081990.109,2237908.355,1637446.414,1967109.563,2197591.781,2716947.023,2517536.313,1999874.818,1754235.639,2990916.395,3157913.504,2330222.83,2032748.586,3484829.852,1879575.949,1950151.338,2185918.203,2160940.279,2647983.832,2510290.742,1724868.844,1953299.439,3290301.078,2006437.182,3084331.582,2093089.047,2522088.242,1692502.359,1751300.848,1557971.783,2017672.723,1309478.77,856343.4297,1639927.18,1727747.689,1508487.473,2760557.875,2194016.34,1769664.455
77,2785883.52,2362939.422,3332477.117,2288110.865,2299463.586,2175549.426,2361313.68,2580376.395,1632931.586,2230354.9,1467945.652,2530995.105,4588263.289,3721005.801,2989128.68,3384091.055,2458636.793,3513774.117,3587656.074,2895838.766,1957561.467,2048877.48,2033723.311,2256264.871,2220436.125,1976369.633,3337514.438,2971754.723,2755595.418,2017548.609,2061493.209,1836760.939,1397363.01,3831824.387,3391268.789,1521203.338,3874439.031,2552427.609,2243312.617,2212427.051,1705055.025,2066100.123,3451662.828,1800521.295,2026324.83,2152426.781,1645457.223,3013170.664,2113135.975,2714701.5,2138743.527,2187693.109,2537468.656,2115594.68,1122691.539,2606921.281,1967774.979,2175686.059,1487885.881,3127091.402,2517814.422,1728789.365,2036235.285,2648196.578,3144567.141,2277401.008,1650963.588,1994692.281,2245081.516,2766079.297,2572132.605,2026585.127,1779026.816,3057036.613,3204365.672,2371607.74,2069513.215,3598331.504,1916389.307,1976675.512,2213998.734,2201424.674,2684470.023,2589264.461,1747851.66,1987582.867,3354528.5,2066000.963,3160509.191,2142863.621,2586418.184,1714911.207,1773866.758,1581515.916,2051491.496,1332221.379,871344.4336,1655806.543,1756047.115,1536760.313,2818280.859,2216815.525,1826471.838
78,2847369.57,2418758.695,3397595.742,2349622.49,2340734.086,2204883.277,2394058.09,2626012.27,1649185.6,2279332.57,1491323.549,2584596.98,4779404.07,3863766.918,3088968.363,3485166.438,2510849.844,3576250.508,3694673.25,2941965.277,1995655.02,2077823.246,2058147.672,2289267.66,2263241.91,2018782.443,3388136.297,3028646.074,2799316.039,2052057.582,2092444.959,1874929.049,1413589.615,3960583.285,3447692.965,1537794.271,3954864.953,2593775.977,2297312.207,2255417.98,1734934.846,2102996.859,3545747.035,1837966.525,2072690.035,2198153.031,1672902.756,3052888.703,2157716.352,2765917.848,2182217.801,2241202.082,2582437.656,2151214.035,1140435.117,2668756.469,1996280.555,2225637.684,1514822.541,3175940.992,2555620.332,1771804.857,2092730.799,2728371.777,3223578.844,2326169.875,1675267.971,2036922.219,2287960.949,2810082.594,2625030.965,2070388.121,1795306.799,3109024.344,3260664.457,2405560,2103838.861,3730335.559,1948768.457,2024902.996,2241782,2241727.479,2725101.457,2656645.152,1773550.066,2021086.484,3413878.297,2099276.182,3236372.758,2187321.258,2648341.777,1738340.912,1803500.537,1603886.844,2095741.582,1357494.832,887030.9531,1670767.953,1786382.033,1571684.301,2871062.465,2240681.129,1871107.029
79,2907779.387,2480144.684,3438817.457,2394725.795,2396811.488,2255294.352,2432548.785,2684794.656,1672293.205,2318866.102,1514223.617,2646011.668,4959431.965,4028701.25,3217678.77,3573171.777,2571965.168,3634460.211,3812613.285,2984912.547,2027227.297,2095449.227,2093102.891,2344219.652,2293574.082,2043068.604,3439622.492,3074926.426,2859141.219,2085226.629,2142107.244,1920831.82,1431453.379,4090906.988,3497566.707,1553725.971,4095245.398,2630550.754,2346622.809,2296368.824,1772103.395,2132028.959,3648881.09,1871803.674,2106990.891,2244150.98,1694368.836,3101788.676,2206294.877,2831959.008,2226616.945,2274307.227,2633148.555,2194495.426,1160232.236,2744155.719,2032749.801,2274111.148,1535534.113,3239379.504,2592963.262,1796924.49,2129711.918,2793725.363,3291336.551,2376508.395,1701506.725,2068446.012,2338387.875,2863511.023,2684162.879,2108585.473,1825930.689,3166679.023,3312519.031,2443536.063,2138461.455,3846264.391,1977479.145,2068199.719,2273569.145,2280831.6,2773341.992,2730074.805,1800510.836,2055975.73,3474532.871,2161398.082,3327881.535,2234895.176,2714747.902,1769628.604,1832266.961,1628837.102,2133250.375,1382936.188,903267.207,1695560.582,1822560.707,1599386.75,2933811.113,2269884.234,1890669.887
80,2971910.199,2530264.648,3489673.637,2442986.352,2456166.414,2319465.938,2475792.418,2747174.555,1691465.484,2367397.762,1539351.588,2705954.43,5202740.34,4179865.547,3332269.43,3752055.988,2633287.402,3713009.867,3958617.496,3042641.145,2066795.33,2121934.145,2147832.225,2395698.195,2325792.91,2089413.205,3498430.547,3126597.555,2914424.773,2122838.332,2177631.545,1967898.369,1455509.123,4239696.371,3556283.508,1573492.756,4216364.043,2673285.695,2404663.727,2334249.41,1809074.645,2183366.91,3747526.969,1912065.953,2123323.133,2287967.465,1720072.307,3159093.207,2251523.27,2886955.941,2279037.695,2328824.191,2712100.137,2251588.449,1181985.742,2809876.535,2083522.223,2316714.441,1562276.201,3321465.965,2678639.363,1830182.297,2164853.477,2840160.5,3414486.605,2435201.207,1730410.902,2111613.883,2398797.102,2905087.445,2748699.852,2150552.25,1848346.77,3248543.891,3373100,2456660.363,2177256.186,4016002.895,2015655.863,2093339.668,2305619.191,2301049.139,2838778.074,2816552.367,1827366.453,2106001.756,3539216.574,2185791.691,3423690.695,2288414.051,2784063.504,1799400.063,1872716.752,1661097.918,2181683.059,1410070.691,920895.6406,1715778.787,1847652.355,1627693.01,2983617.379,2298164.938,1936593
81,3042717.453,2612488.82,3536114.555,2499153.098,2497555.688,2379541.469,2523710.566,2796016.375,1719088.402,2411414.359,1565074.514,2777553.277,5417078.715,4384371.648,3458413.742,3872813.215,2701932.137,3811807.551,4127895.391,3097881.164,2108357.996,2165960.424,2196109.053,2447519.781,2387520.953,2151009.748,3548215.504,3180498.637,2998132.301,2162808.457,2222382.76,2010551.725,1476640.793,4395136.148,3636531.438,1592312.883,4323160.496,2713547.93,2465023.176,2364444.941,1842528.01,2240383.156,3847925.258,1949713.246,2169984.918,2335233.482,1744435.822,3221719.938,2306471.678,2963261.453,2337963.977,2373248.605,2799441.488,2303592.984,1205209.359,2883014.902,2129092.719,2364429.258,1599048.922,3396049.363,2749527.926,1879862.529,2206295.863,2901459.824,3467614.977,2492369.824,1760499.502,2165702.863,2466215.988,2944954.535,2807143.902,2192368.531,1870068.162,3311107.82,3431292.91,2511334.578,2207606.676,4172834.996,2042790.918,2122449.875,2340522.305,2350207.447,2882710.703,2897126.922,1854773.08,2159120.113,3607108.215,2235836.07,3526034.051,2339594.609,2836022.461,1830345.408,1898283.477,1683434.629,2224728.477,1437889.568,939517.748,1733166.691,1890448.977,1662539.111,3041880.438,2337583.863,2043400.516
82,3128325.262,2684846.652,3583560.492,2554351.199,2589206.426,2421628.484,2577003.684,2872360.434,1744407.285,2503407.266,1595598.83,2841825.277,5733481.133,4619287.313,3644015.309,4025713.898,2772383.832,3910833.816,4319429.758,3165746.223,2149008.928,2208639.268,2223405.807,2502971.582,2428800,2206996.787,3624155.531,3232944.289,3087216.938,2201443.035,2275492.576,2052295.926,1498565.654,4587095.57,3707818.957,1612433.492,4402502.188,2764409.133,2534860.496,2405400.734,1875566.611,2300358.602,3981323.742,1996505.176,2216685.52,2390099.531,1772967.063,3286790.977,2362921.279,3050786.039,2380010.02,2417074.332,2867827.512,2359281.621,1228589.615,2973518.801,2196872.645,2418775.336,1630929.164,3467136.547,2841137.664,1917661.504,2274456.262,2953362.77,3601908.527,2553366.711,1793633.957,2211250.027,2538391.957,2991674.898,2865743.703,2227071.113,1906072.402,3388237.891,3504584.379,2573145.188,2247557.213,4362333.645,2077870.641,2181246.93,2378064.398,2402149.166,2940952.734,3006346.77,1888553.977,2203859.217,3675502.301,2291346.957,3646413.051,2393975.23,2884858.563,1857191.504,1936133.141,1707585.373,2270120.844,1467581.061,960189.0371,1755926.396,1928785.172,1687528.359,3106346.898,2371833.914,2062594.414
83,3235798.031,2780927.32,3640246.227,2640892.289,2651288.621,2488909.688,2630040.371,2967580.438,1768219.416,2600790.039,1625721.012,2911601.164,6003088.859,4843803.859,3850270.426,4125166.43,2839067.824,4016221.066,4501128.789,3232853.195,2205249.645,2237900.578,2273243.35,2577056.691,2476168.715,2258892.637,3688355.172,3293637.836,3206279.969,2247871.453,2311516.752,2098340.662,1525234.168,4840685.594,3787894.363,1637860.689,4638643.227,2809615.289,2614670.566,2452038.75,1915145.359,2362956.996,4140578.613,2047929.59,2283564.066,2447465.73,1800973.131,3381503.055,2421003.572,3143431.281,2436574.492,2458836.859,2970824.078,2428840.531,1255942.496,3069174.297,2241284.117,2486909.016,1660258.723,3558643.891,2937843.234,1977251.359,2320508.266,3043101.074,3715304.211,2605664.52,1816511.09,2268660.391,2600212.438,3031999.43,2930052.77,2285784.41,1935577.984,3482485.953,3575012.547,2633662.422,2288207.332,4504301.723,2131740.996,2207916.941,2422835.387,2465098.74,2997271.898,3137939.078,1931663.898,2258416.125,3759018.348,2332027.316,3759788.906,2459255.316,2939491.32,1892636.74,1992511.832,1734848.084,2320175.988,1497379.773,981082.3418,1774511.432,1966850.865,1717476.949,3173464.289,2412891.785,2240676.744
84,3331450.113,2869567.23,3707534.242,2701847.23,2725658.102,2547049.152,2690881.395,3054304.684,1794067.336,2704981.98,1657758.811,2985549.75,6279757.391,5117779.953,4024205.566,4396696.852,2908708.789,4138988.07,4741313.656,3301728.793,2265171.059,2279461.424,2323010.291,2649953.73,2525800.164,2304169.105,3764933.723,3354818.402,3254205.086,2301675.934,2347686.596,2161543.762,1543792.074,5102384.762,3855086.563,1661362.41,4819444.527,2858953.039,2687730.016,2515254.738,1964536.318,2466941.82,4317537.379,2090487.301,2323435.641,2513666.73,1827959.84,3466402.188,2485640.707,3257449.074,2494256.59,2516887.352,3095166.297,2485527.891,1283819.848,3175029.211,2314445.445,2556020.781,1678293.111,3640966.695,3006898.297,2017459.125,2389040.176,3127954.922,3826292.754,2669838.301,1846750.604,2331786.973,2684104.098,3077740.59,3012832.703,2365110.203,1970114.813,3586150.309,3660669.629,2670650.77,2326773.52,4694086.02,2180746.75,2257898.016,2464497.32,2536933.314,3046350.5,3261192.914,1965708.832,2316323.141,3858608.219,2399089.777,3901512.813,2528574.363,3051219.664,1928139.33,2029412.932,1759662.227,2368163.316,1531945.844,1001248.154,1795765.002,1999091.451,1754412.209,3249126.066,2473361.008,2270246.461
85,3449744.789,2940756.055,3786222.344,2814020.172,2818086.223,2614386.086,2748642.266,3176774.672,1821618.521,2810065.965,1694125.305,3071412.758,6595407.023,5399359.414,4208618.914,4493924.141,2980681.918,4290571.992,4971039.633,3381008.555,2331477.309,2330544.957,2379811.193,2733565.695,2597358.211,2349285.496,3850975.738,3423491.121,3338076.965,2348111.578,2409472.951,2224327.738,1569224.934,5387327.5,3941062.367,1688735.275,5071415.461,2920995.641,2764766.547,2558944.223,2011351.896,2555042.965,4534213.094,2135292.691,2369330.609,2578817.344,1858496.363,3556259.605,2544726.926,3387112.48,2564314.789,2572534.188,3212588.391,2544113.633,1313147.203,3312007.047,2400975.703,2623211.625,1739438.863,3745934,3191809.547,2075458.281,2473967.984,3243815.391,3945073.156,2743069.355,1882161.277,2399495.742,2759602.914,3137240.926,3097536.176,2442880.695,2014210.621,3692349.801,3737793.992,2737842.781,2398011.242,4930660.621,2246429.699,2310752.496,2508684.625,2597709.365,3127883.824,3370270.383,2007387.023,2372731.023,3959302.949,2448651.242,4084082.211,2597113.313,3159515.102,1964192.332,2074583.723,1796269.018,2426946.082,1569273.203,1025893.859,1824258.148,2047766.559,1782533.682,3329495.969,2513632.5,2327240.125
86,3574729.695,3079895.734,3866683.898,2937252.117,2919947.555,2714059.563,2819325.699,3312071.695,1853757.307,2908917.852,1730006.299,3171972.527,6853461.227,5727920.453,4485487.035,4644566.922,3082169.363,4440453.766,5222156.164,3460010.543,2386971.551,2403354.262,2460206.039,2804785.043,2706701.438,2415360.453,3957246.902,3513165.285,3416196.07,2397781,2514272.09,2294104.051,1596325.104,5751613.102,4017541.438,1711230.426,5251378.141,2978074.203,2846458.484,2627794.605,2068622.453,2673781.352,4815827.375,2182429.211,2442428.488,2655392.992,1891141.02,3650761.43,2601592.902,3510539.82,2622629.367,2620952.359,3308622.5,2615920.953,1345652.068,3450348.004,2502515.047,2705892.031,1786088.416,3837541.184,3311080.949,2112451.824,2629860.449,3375052.438,4114062.332,2829238.641,1908218.211,2461895.207,2853584.133,3206844.871,3200981.043,2505445.117,2050935.734,3819901.617,3835930.949,2772112.988,2466990.266,5241962.863,2299475.918,2375046.18,2558616.992,2651230.457,3173369.195,3510340.145,2054388.746,2440318.969,4076168.496,2531869.715,4292483.047,2682820.668,3283304.188,2003925.832,2116888.49,1828928.201,2496948.723,1607855.43,1052772.633,1854110.475,2110170.646,1830014.154,3412539.512,2589951.605,2456571.105
87,3689063.156,3198143.195,3984050.219,2994826.707,2991443.352,2814588.875,2901347.148,3455320.965,1889362.928,3006733.098,1770577.9,3284822.293,7156088.539,6095464.633,4753025.117,4893055.48,3204655.051,4663036.063,5535173.234,3542371.297,2448555.785,2474898.555,2550876.652,2891171.738,2780494.512,2439359.5,4056282.125,3598171.664,3500294.715,2451321.348,2589589.383,2372829.07,1622803.258,6091554.063,4132853.402,1738887.264,5399626.211,3045566.785,2952004.254,2682144.434,2113167.713,2811228.781,5125603.031,2251923.84,2498232.691,2728055.953,1930654.539,3739356.371,2699109.422,3644124.656,2703499.359,2688838.496,3428643.301,2700638.566,1380685.547,3580717.855,2566351.816,2783454.754,1835841.08,3976831.211,3398448.176,2159221.48,2716035.043,3564557.309,4359655.789,2925969.828,1951426.445,2532521.277,2973281.074,3275134.926,3316513.254,2569410.984,2090187.91,3939522.027,3956937.281,2833830.871,2554930.863,5569603.918,2376584.164,2433023.176,2609943.273,2808316,3274822.965,3668297.984,2115526.313,2508665.414,4200080.805,2587026.352,4517580.719,2776273.773,3473475.355,2044873.766,2169428.861,1863557.211,2568382.605,1648211.486,1080292.939,1881398.496,2152737.186,1879385.326,3505506.242,2658786.273,2554872.102
88,3837559.031,3338833.789,4099027.352,3160834.469,3113004.184,2953919.656,2989365.59,3650407.371,1917743.834,3199240.668,1817523.176,3411543.063,7460239.891,6506384.148,4990516.594,5163588.723,3319802.773,4964702.305,5821559.273,3637010.984,2519501.418,2545990.797,2586482.848,2998065.816,2899847.613,2534006.406,4192898.242,3693315.059,3640137.855,2505793.652,2635088.965,2453432.078,1648225.803,6517812.828,4257258.852,1769784.342,5635236.227,3128543.285,3100650.332,2762828.57,2173281.758,2910414.512,5486383.945,2310985.746,2574546.625,2831487.797,1973980.25,3833718.016,2782693.719,3827873.211,2785726.094,2795043.367,3588491.77,2803282.527,1418101.668,3765784.801,2679687.496,2886280.887,1895910.77,4115483.273,3579633.441,2244050.512,2813253.102,3721100.18,4552582.5,3015623.52,1987018.309,2627512.441,3067707.43,3374189.797,3448215.617,2665855.219,2131946.176,4063467.867,4076715.598,2966216.043,2661704.523,6012452.828,2458846.25,2479818.418,2670937.047,2928451.631,3405356.574,3871988.684,2156425,2597639.762,4381723.949,2665235.68,4793134.563,2889718.145,3611176.57,2091883.613,2224891.904,1907459.127,2638245.414,1697998.572,1111535.318,1909902.139,2215091.1,1934103.281,3605036.559,2748274.953,2708866.5
89,4031866.617,3472667.883,4243751.852,3321523.988,3227527.328,3075632.5,3107953.539,3812397.512,1962639.063,3485472.23,1862496.172,3570674.672,7712872.625,6889907.305,5320913.578,5531944.758,3461360.992,5334968.641,6137945.133,3783426.711,2589529.836,2612458.945,2718447.023,3114015.34,3017250.047,2645956.695,4320872.488,3799822.238,3826776.059,2570169.504,2720834.047,2555033.801,1682287.352,6906590.477,4379415.855,1807247.799,5860574.563,3216967.473,3235749.668,2858090.328,2227812.561,3043657.758,5901003.719,2388612.098,2681812.91,2915332.555,2023376.656,3970108.734,2864063.594,4043910.457,2905242.906,2868686.785,3804047.742,2924395.383,1459926.436,4001874.602,2779954.152,2969130.645,1968570.363,4310283.633,3710679.441,2326616.656,2986737.578,3870493.523,4902509.844,3131960.875,2033791.734,2728745.309,3227988.977,3479307.039,3570644.25,2766607.012,2178427.379,4225585.699,4229339.488,3018657.809,2802961.277,6407592.414,2523224.449,2567168.684,2744968.75,3039973.449,3542541.699,4148149.457,2225908.527,2683092.793,4640752.242,2762860.105,5163357.695,3002829.355,3782583.77,2136946.059,2282335.387,1951260.441,2721165.996,1749907.705,1145540.045,1941555.563,2268956.545,1989691.813,3765035.117,2810486.594,2790856.469
90,4283846.008,3614153.328,4398319.734,3442589.648,3351936.121,3221436.348,3214045.246,4146252.629,2003004.094,3663144.129,1906085.027,3722321.285,8105130.18,7247721.359,5671351.578,5943089.09,3617970.25,5688708.18,6609283.547,3954886.469,2665102.891,2683405.504,2842820.961,3264535.258,3070046.418,2767161.477,4462959.676,3931308.313,4076527.617,2640868.539,2784850.152,2646013.422,1714170.711,7313749.469,4552386.945,1846089.596,6130581.5,3302880.355,3400882.145,2941597.082,2306877.469,3218934.84,6346015.977,2466986.41,2739253.293,3031367.75,2067991.535,4153417.551,2984527.605,4310379.844,2973031.121,3000081.406,4105262.547,3054640.551,1503827.508,4322046.992,2894636.668,3078465.957,2027736.857,4548790.422,3797461.887,2473550.992,3234648.703,3989550.922,5205357.438,3258672.906,2087516.031,2840201.457,3389283.395,3570495.992,3733374.84,2874166.406,2245617.02,4438963.93,4472879.328,3081419.328,2882668.816,6767568.008,2635282.395,2630738.746,2829036.957,3173035.402,3696552.602,4394567.094,2288523.051,2794812.684,4960280.164,2859160.48,5607932.922,3133934.094,4060966.168,2208353.223,2366063.004,2002258.867,2828365.016,1799024.93,1184396.076,1978245.117,2374165.424,2053673.844,3922632.336,2899000.355,2895425.371
91,4577714.195,3829315.57,4585796.195,3660779.344,3531516.035,3402106.152,3368692.609,4540109.199,2047258.387,3901164.078,1962922.273,3900411.277,8480206.516,7600387.914,6057576.746,6265031.563,3773859.656,5999212.625,6971310.344,4150347.773,2781483.906,2811268.113,2977233.449,3437803.77,3250796.984,2867515.156,4641638.18,4063230.703,4200811.895,2710092.965,2904351.691,2755999.664,1758346.543,7694608.281,4769210.844,1892197.723,6569764.32,3413796.445,3608110.477,3060052.438,2397749.387,3341959.926,6724238.531,2583970.949,2846828.039,3162607.023,2120413.289,4379468.875,3115819.742,4562866.867,3122971.426,3108800.895,4392640.898,3153548.305,1551923.619,4720424.383,3007892.457,3234937.727,2086043.537,4814372.164,4331915.98,2539760.27,3327926.957,4293283.113,5576917.688,3401760.516,2159986.777,2952674.715,3585483.512,3710255.484,3918898.988,2983182.375,2299765.555,4699826.992,4779009.832,3226231.301,3082955.965,7197950.43,2748394.492,2714560.207,2922951.336,3476270.199,3851428.492,4824270.109,2364925.488,2908980.125,5230553.539,3034679.598,6016967.492,3299470.273,4327484.035,2266029.633,2489928.387,2054160.084,2943592.008,1853839.441,1228232.961,2018092.957,2468790.66,2130473.648,4050238.313,3029531.09,2979885.105
92,5043682.422,4045858.879,5040286.258,3974599.555,3766547.668,3611024.305,3558032.266,5059096.895,2108911.391,4189084.203,2027896.52,4156434.672,8767671.852,7921698.75,6433981.813,6772080.094,4007178.031,6404977.266,7300485.75,4542809.516,2920637.262,3004905.613,3128973.328,3608459.383,3465676.148,2976932.828,4927193.656,4222261.711,4522670.051,2791931.922,2987929.824,2884239.41,1808010.629,8130242.953,5087537.938,1938903.988,6994881.688,3577135.359,3835465.105,3250298.32,2516599.492,3574716.512,7099636.875,2713176.902,3104879.777,3295689.156,2184284.727,4647175.852,3294965.25,5010972.859,3332590.191,3320559.949,4719346.945,3328145.586,1608385.002,5183057.766,3267933.875,3524555.738,2157834.756,5182101.859,4608386.832,2695697.586,3464875.75,4621296.527,6117028.125,3628911.957,2227895.008,3160903.973,3809435.973,3846762.688,4200408.695,3113101.82,2376450.016,5030978.047,5190159.914,3339626.879,3231954.477,7507894.055,2866620.395,2838737.813,3036088.438,3682050.539,4078153.137,5335794.703,2442604.016,3067981.063,5570891,3265334.395,6508488.258,3490136.902,4820885.559,2327315.219,2651886.203,2125906.613,3095196.75,1924052.742,1275125.547,2063092.098,2542906.492,2216252.941,4239190.859,3203009.543,3333687.035
93,5524017.164,4287535.664,5246431.789,4214826.688,4052400.402,3884727.953,3780171.742,5439954.594,2181899.559,4647337.703,2102306.621,4475703.656,9136171.922,8259365.539,6785662.266,7046923.594,4304536.359,6827676.781,7716747.672,5005953.953,3091211.117,3190772.156,3277231.34,3833262.008,3651102.285,3192945.473,5266397,4422616.266,4999442.227,2884330.203,3124663.234,3004436.359,1863283.348,8576331.703,5579321.422,1994913.816,7234298.297,3699873.793,4161126.789,3495525.84,2643483.105,3928849.652,7431877.539,2858469.27,3253350.352,3455441.723,2260110.902,5147888.68,3564462.559,5537979.586,3574030.574,3490426.844,5042989.672,3572284.363,1673746.715,5696381.492,3441435.938,3746731.98,2274818.652,5683553.164,4956260.242,2821055.117,3665094.414,5057090.496,6644336.875,3855368.941,2300726.473,3374558.527,4070243.574,4034845.266,4565055.984,3247157.629,2455627.348,5534527.547,5616992.43,3492435.625,3569826.746,7949937.234,3043640.289,3007134.48,3154941.617,3979775.613,4293669.805,5864776.445,2551511.992,3253432.23,6094199.078,3433909.68,7005255.563,3749542.023,5289924.234,2415014.195,2826029.109,2198612.613,3308062.348,2009564.453,1332318.307,2131530.563,2663895.607,2343929.555,4544790.207,3403755.328,3437477.328
94,5988116.227,4684662.293,5604035.531,4507506.648,4542935.984,4151942.738,4099552.203,6015966.641,2259697.586,5249126.734,2197079.121,5048410.172,9462205.883,8615834.195,7142295.352,7668485.219,4782694.969,7308238,8073086.828,5508902.086,3261854.914,3421166.305,3468780.5,4112697.18,4089311.723,3381829.367,5661061.563,4670365.148,5353991.242,3010499.332,3346118.359,3163149.203,1929466.521,8991069.273,6252516.508,2057900.141,7567446.961,3903320.125,4627093.305,3910628.719,2815089.906,4375158.352,7843773.242,3024015.551,3611624.922,3703106.277,2351691.945,5602294.68,3979301.371,6007246.727,3936314.148,3633127.219,5403701.508,3793378.383,1756323.357,6364791.023,3654883.238,4055251.734,2377212.438,6321628.992,5574506.406,3199098.207,4112542.43,5370707.496,7325939.664,4158257.918,2401916.34,3644168.176,4490678.738,4313097.414,5159772.703,3451379.168,2587147.164,6306136.016,6323032.242,3812691.27,3878358.59,8283646.25,3238603.789,3252982.066,3300692.688,4303835.406,4539150.32,6456364.289,2698102.066,3473682.297,6529682.109,3644347.535,7532380.211,4086306.656,5847498.695,2519639.293,2968643.492,2296325.18,3564561.23,2107441.652,1400137.902,2195604.203,2939966.279,2499021.625,4867615.34,3660341.148,3548837.563
95,6382040.172,5027801.016,5942375.586,4888648.59,4987541.18,4633199.023,4588548.484,6504025.367,2359129.313,5849321.488,2301661.738,5812142.633,9828850.57,9063998.82,7516308.547,8192709.215,5520881.555,7704617.844,8604443.82,6018149.719,3471548.844,3923607.273,3656734.07,4559836.227,4392036.996,3513030.578,6287535.586,5025867.91,5846307.453,3154419.129,3568801.691,3615438.094,2017042.852,9487332.266,6864732.078,2147446.926,7952996.391,4219774.969,5295111.906,4314248.961,2994674.434,4866018.066,8351905.508,3234031.75,3776558.805,4027187.086,2477540.289,6306214.203,4450876.891,6672917.938,4369495.727,3906487.156,5966536.313,4086767.277,1849149.109,6951116.086,4106045.727,4334137.855,2537487.023,6825050.063,6148909.316,3472715.43,4386023.801,5766275.215,7896613.688,4533037.723,2529453.734,4086723.934,5250983.484,4748005.047,5869036,3793705.238,2715900.828,7137128.078,6820150.008,4053811.516,4211909.051,8755737.969,3532826.309,3567675.426,3493847.73,4954670.039,4845012.625,7078666.984,2891873.98,3882162.648,7149044.375,3806422.609,8072627.813,4650212.945,6521207.758,2643850.637,3306440.887,2411513.145,3860259.359,2229457.047,1489005.512,2273211.309,3053056.813,2706951.402,5188367.836,3983768.934,4043063.5
