Percentile,Accounting and Actuarial Science,advertising and public relations,aerospace engineering,agriculture production and management,animal sciences,anthropology and archeology,architecture,"area, ethnic, and civilization studies",art and music education,art history and criticism,Associate Degree,Average of all Majors,Biochemistry and Molecular Biology,biology,"Botany, Ecology, and Zoology",business economics,business management and administration,Chemical and Biological Engineering,chemistry,Civil and Architectural Egineering,commercial art and graphic design,communication disorders sciences and services,communication technologies,communications,community and public health,composition and speech,computer engineering,computer science,construction services,criminal justice and fire protection,criminology,drama and theater arts,early childhood education,economics,electrical engineering,elementary education,Energy and Extraction Engineering,engineering technologies,english language and literature,environmental science,family and consumer sciences,"film, video and photographic arts",finance,fine arts,forestry,general agriculture,general education,general engineering,general medical and health services,General Physical Science,general social sciences,geography,Geology and Earth Science,health and medical administrative services,High School Degree or GED,history,hospitality management,human resources and personnel management,human services and community organization,Industrial and Environmental Engineering,intercultural and international studies,interdisciplinary and multi-disciplinary studies (general),interdisciplinary social sciences,international business,international relations,journalism,language and drama education,liberal arts,Linguistics and Foreign Languages,management information systems and statistics,marketing and marketing research,mass media,Math and Science Teacher Education,Mathematics and Statistics,"Mechanical, Biomedical, and Marine Engineering",medical assisting services,medical technologies technicians,"Microbiology, Physiology, Pharmacology, Genetics, and Neuroscience",music,natural resources management,nursing,nutrition sciences,"operations, logistics and e-commerce",philosophy and religious studies,physical and health education teaching,"physical fitness, parks, recreation, and leisure","Physics, Astronomy, and Astrophysics",plant science and agronomy,political science and government,psychology,Public Administration and Public Policy,secondary teacher education,social science or history teacher education,social work,sociology,"Some College, No Degree",Some High School,special needs education,studio arts,theology and religious vocations,transportation sciences and technologies,treatment therapy professions,visual and performing arts
26,1122471.083,1028523.077,1803608.957,999878.5566,863199.1523,851892.9863,1142906.07,903598.666,840733.3545,887351.876,723245.1621,1003864.578,1157630.502,986800.6338,867673.6533,1303642.921,1033581.09,1660836.945,1083932.289,1553982.094,876345.0898,780430.7051,908628.8994,1004130.356,930441.668,843805.7773,1702305.791,1392568.047,1401539.303,937910.002,947758.7295,800393.1133,674711.6343,1250226.533,1722892.863,806754.1406,1746621.855,1260971.748,888912.5371,1041122.929,770623.876,858205.8396,1303865.77,779826.1016,1008873.357,938895.4502,815403.915,1381879.939,870914.9189,1003886.241,861834.874,989296.0342,1064760.982,910192.1064,546078.3438,928664.0957,882272.498,1001831.796,743343.8633,1470783.838,960266.0313,866080.3271,836080.623,1047679.448,1122962.702,1000103.995,842086.9463,847287.4404,870498.9102,1413989.545,1096462.043,903278.7129,913356.6426,1196149.754,1712071.412,955232.5742,1151921.971,1090930.156,799083.2266,949271.0674,1257920.943,909431.8398,1308034.572,849796.2207,857751.0518,884610.3809,1256359.479,902173.623,1080915.859,844827.8105,1014897.3,904584.9541,852976.5313,764673.3135,872340.1768,638506.5967,430866.3784,848286.5703,728259.1406,713890.6592,1261911.252,1044617.367,791558.501
27,1145020.961,1040857.496,1829191.941,1015873.635,874375.3564,864621.3623,1160728.67,921608.1963,855028.5391,903628.9775,734776.4639,1021681.829,1175258.295,1000351.395,880492.1699,1335247.403,1051039.9,1699588.557,1108475.842,1576019.799,893283.0908,796174.7471,932144.8242,1022324.177,941695.9834,849349.3428,1739425.941,1419378.488,1419238.293,953992.0557,964328.4844,811221.5557,683471.5151,1281062.829,1747931.75,817245.3877,1772603.205,1278020.838,906354.8906,1053666.147,781372.9678,876316.991,1332319.279,792789.3887,1020312.647,958501.4219,827499.8643,1410457.967,884095.3115,1024619.683,879460.9629,1009198.394,1084385.482,925870.123,556152.5107,943859.082,898324.7441,1017661.159,752148.7275,1491663.729,979244.1563,874985.8076,844565.835,1070730.215,1138714.133,1015165.844,852260.2705,863465.0332,883495.5273,1438898.232,1112228.316,914252.0654,923488.2813,1218722.758,1730874.334,979638.584,1164696.891,1106926.621,811226.7461,966863.0684,1274723.361,917122.793,1316579.764,865361.29,868735.2695,896166.0674,1286117.959,916353.2979,1103246.491,857080.3154,1030094.28,918853.9072,860152.6904,773057.0762,881581.833,651093.4639,437886.1855,856326.2656,741290.8496,724868.7568,1286329.846,1063924.877,798547.2739
28,1166937.895,1056066.256,1858833.246,1031474.096,894493.8564,884956.6689,1179038.006,939164.7012,864792.5615,920128.0762,746791.5469,1038655.711,1203578.404,1014789.855,895869.8848,1363064.235,1067725.241,1735850.955,1128974.961,1600090.234,905521.7197,807057.0723,944627.3965,1037122.155,952337.0303,869838.9824,1771200.965,1451305.143,1445882.533,969093.5869,972719.0469,820921.0391,692927.7397,1310201.292,1770779.434,826871.9668,1798391.953,1304326.332,921157.9795,1069238.667,792022.8711,889099.9158,1357123.766,808944.3398,1036199.122,984473.2959,839172.3975,1429203.26,895560.3369,1039190.787,891943.8184,1024722.975,1113219.732,937720.6875,565081.8506,959851.5215,915340.0645,1034382.172,761042.1094,1521745.799,989040.4316,889401.9287,858623.3389,1088281.211,1169470.779,1031451.712,868377.1748,878036.6709,897269.834,1460947.318,1130889.352,928262.7412,931792.2666,1239428.695,1757073.961,1008164.958,1177710.09,1122066.324,823402.4756,982016.9453,1287596.082,927732.8467,1344112.373,883427.0723,876803.1025,907171.2881,1312284.477,932065.6299,1123240.716,867703.9658,1044012.479,925417.5186,870937.4922,783172.0566,896863.7031,663173.7549,444069.0596,867430.8613,757137.9951,734352.4316,1314435.115,1081551.504,820167.6587
29,1189499.121,1073723.183,1886257.333,1054174.682,903558.6162,900244.4873,1200445.592,959998.0527,873472.9424,932487.0313,758979.4609,1056283.701,1224719.668,1030974.996,910124.9238,1392557.772,1085492.749,1770210.498,1145487.949,1622106.273,921185.9912,827203.4502,963522.7881,1053659.45,967936.7412,884699.9004,1794210.779,1478659.646,1474596.986,984885.5742,991962.5361,842996.0811,705199.9204,1334683.406,1799432.477,835492.8887,1821951.031,1331010.736,936276.8682,1087088.392,804091.9453,905407.9119,1385363.797,824740.9453,1053529.712,997404.9141,849618.7432,1454343.587,909494.876,1055198.639,905124.5205,1041874.334,1132275.305,952352.1504,575635.4678,976741.3457,932519.3154,1053807.177,772788.8525,1549939.203,1008879.115,906905.043,870614.5557,1106014.323,1196389.633,1051883.363,875688.917,894540.6377,914017.6465,1483610.852,1151734.592,940912.5156,940459.5664,1267303.141,1785238.496,1015023.751,1188869.225,1138612.158,834417.5801,995645.1143,1299740.197,939216.3799,1360443.936,897433.9561,891956.1357,918719.8164,1344373.861,948173.7324,1141898.221,880575.3408,1068554.538,935242.8271,880473.6396,790807.3574,910285.4121,674531.3477,449650.0146,874259.2129,771826.2734,748112.3438,1346009.111,1094608.869,828178.1831
30,1213973.012,1090337.476,1903577.689,1066530.493,917797.0889,915708.1133,1222041.342,979329.3955,881866.3486,946630.2559,771468.665,1069625.53,1241823.502,1045108.897,922719.4443,1420452.48,1102921.014,1799641.229,1171642.078,1642288.682,934943.9053,846452.748,980103.9873,1068361.06,976153.04,906658.4277,1823721.816,1505817.904,1501292.018,1000470.516,1006254.444,855653.7451,713419.6133,1360242.6,1823359.877,845837.3643,1849589.561,1354792.785,950055.5938,1099301.94,813204.5674,923020.1345,1409367.791,839996.7725,1084167.043,1008198.005,860258.6523,1476521.479,920437.3623,1074201.721,918258.9053,1060013.482,1154881.924,965889.4004,584519.9443,994027.7373,949229.2725,1071273.857,780313.2412,1570027.994,1031445.512,915864.3379,884316.9014,1125173.641,1221578.643,1071570.893,887300.5479,910013.2891,928372.54,1508381.428,1173246.264,960971.0537,948727.1797,1288139.471,1809085.813,1041107.509,1203931.502,1153825.031,854172.9141,1010465.349,1312096.285,954896.2148,1383700.713,917097.4277,900268.6514,932570.4053,1368871.049,962589.7871,1160846.824,891178.5938,1080899.082,944906.0576,893816.0381,801802.6523,920278.2275,684848.7236,456415.7368,882086.4102,788836.7393,758984.4307,1364205.59,1107455.371,835777.5854
31,1234632.959,1108118.606,1928811.356,1088252.591,933472.5332,930871.626,1243509.516,993695.3574,890059.6855,963718.1514,783474.4033,1084341.434,1250114.729,1058225.535,940461.2529,1449259.008,1120213.929,1833390.072,1188436.217,1663523.648,954833.3994,861028.4824,1005352.875,1082304.034,987169.1182,922218.4629,1850636.078,1529449.598,1545412.584,1014662.33,1027012.855,868827.9502,721755.1777,1380826.065,1850418.119,856385.4385,1870691.738,1375404.191,966038.1914,1113057.478,824424.4639,936899.9207,1432738.199,851515.0176,1098136.473,1027895.544,872227.9502,1510012.787,942671.3574,1087680.166,931837.7764,1074802.424,1170643.135,980060.0039,593598.6836,1006698.119,964971.4912,1087444.147,788861.8174,1584632.053,1048028.778,919610.8359,898027.5547,1144007.895,1229797.6,1086200.612,895029.7656,921557.0107,941680.6455,1536000.529,1195293.168,972779.7109,959255.6455,1315583.396,1829552.617,1056955.343,1220042.637,1174069.705,868369.5439,1026824.274,1328434.018,962677.3037,1404947.867,931729.083,907847.4863,946146.625,1403660.873,978412.04,1182148.869,903879.374,1103528.487,958560.5313,903617.543,810084.3086,933340.8906,693847.8047,462913.9629,889934.2158,796267.4629,778310.5107,1390199.852,1123482.445,855811.5425
32,1255003.246,1124398.645,1954068.63,1105831.343,946515.4287,945292.3564,1266179.084,1006469.813,900899.251,982704.8643,794631.8086,1102817.922,1270734.195,1074700.334,946326.627,1466515.084,1137846.143,1863698.057,1207185.238,1683982.838,969999.0303,871050.7031,1018591.379,1099916.164,1006675.02,941288.1602,1881153.314,1551957.258,1563558.148,1029621.173,1039951.107,880372.208,729545.1689,1410763.662,1873943.381,866018.0781,1890234.189,1398778.832,978267.6445,1126296.569,834415.5771,952644.5583,1458415.572,863322.7676,1113053.807,1043475.569,880973.7793,1546290.072,953170.9219,1104172.057,940712.5195,1089323.168,1185549.508,996664.5781,601802.9238,1022299.265,979773.833,1101886.904,793676.9619,1616424.523,1062172.196,933548.9199,913638.0332,1162233.493,1245459.293,1100794.568,904950.3398,935852.5664,959978.3906,1556360.924,1215843.824,990301.6611,968685.8672,1337471.285,1849476.469,1073948.289,1233077.094,1189149.275,888684.6748,1042849.128,1343099.068,971304.958,1435373.605,945238.1582,920891.6875,963210.1533,1436486.951,992500.8408,1202403.73,918700.1279,1123293.956,966781.2705,915012.2432,820786.8213,946011.8506,704438.6719,470381.0317,897450.0703,812841.6992,790417.6084,1416139.43,1138514.234,868141.0366
33,1272815.256,1140942.49,1967591.497,1132662.921,961093.4268,957096.7119,1284281.635,1017063.006,910050.3613,989482.3418,805371.9863,1121456.649,1300467.695,1088942.852,962349.0938,1488898.104,1157790.411,1895677.941,1230403.773,1695923.105,983312.7695,880226.6035,1031523.1,1116552.854,1028364.014,948569.8867,1907604.074,1577307.234,1586568.445,1042218.967,1052802.041,892398.1357,742140.1025,1434175.123,1898936.492,874295.166,1917435.076,1421411.975,991275.6309,1148198.227,848244.6016,965973.603,1485270.729,878002.8604,1119941.067,1062312.352,889477.6035,1567986.076,966502.3359,1114808.605,965405.8193,1112717.946,1202680.863,1010152.119,609853.3955,1036763.473,992870.6357,1118264.898,806666.5518,1646928.545,1082340.353,945913.2383,922574.6289,1196688.387,1282544.224,1116404.91,913976.5176,950052.7197,971688.917,1584506.074,1233919.932,1003475.819,974409.7393,1362128.922,1873099.828,1087904.75,1249369.041,1212883.998,904279.0869,1054189.954,1357774.086,973789.9316,1463316.088,959049.8057,933583.2881,976348.9355,1464675.139,1009465.575,1224497.932,934205.4072,1137705.761,975190.7246,923968.4385,828658.7178,961520.9199,715073.4443,476862.5698,904585.9668,821317.1484,799756.3125,1434774.145,1150810.635,872925.4917
34,1291010.07,1160102.372,1986679.481,1147956.209,975163.5479,969491.7041,1300673.809,1041262.256,923974.8145,1014645.817,816392.2988,1140378.482,1319484.828,1106481.926,975050.4805,1524101.951,1177162.6,1929953.875,1249097.875,1718309.336,997269.3721,890728.2852,1051192.199,1134192.723,1037039.463,959415.3867,1938293.385,1601211.547,1603528.58,1059209.672,1064972.947,906011.2891,752017.8799,1464034.713,1921938.58,883868.2666,1941257.252,1438407.107,1004237.528,1161778.471,856580.7842,981276.4038,1513799.426,898545.915,1135544.024,1078151.562,899861.8867,1588602.787,978593.8193,1135185.072,983685.5928,1134120.219,1225817.006,1025237.637,618346.2021,1054993.938,1007715.869,1129238.765,816534.2842,1665531.613,1103054.815,956255.6348,934840.375,1209365.789,1301930.658,1131415.057,921735.248,967591.6758,982849.2383,1607502.615,1253931.367,1017304.604,982094.4775,1393498.797,1894851.629,1098046.031,1256658.887,1233710.826,916823.9502,1074085.622,1371056.561,984168.4131,1479620.15,973669.9834,948890.4805,991404.6924,1490804.314,1029426.459,1243861.982,948175.2393,1156925.341,984376.5947,937417.2334,839515.7813,979714.7207,725813.5498,483266.0757,918788.6582,837173.6172,817036.9385,1451488.428,1168197.389,885381.4067
35,1310200.957,1176853.193,2003908.759,1172683.496,992327.2451,989580.9365,1319925.25,1061051.471,934377.6211,1026387.985,826662.3867,1160247.912,1348350.604,1121534.66,986904.1211,1545630.865,1198274.799,1953224.477,1270930.891,1739848.16,1013639.634,894717.916,1079416.137,1154303.465,1051595.824,982314.2461,1957922.436,1628696.707,1620192.787,1074662.229,1082117.803,923137.9834,761068.0645,1489374.893,1943307.059,892674.9951,1951853.848,1461241.828,1017379.794,1175872.941,866682.7109,1005528.469,1539929.742,911741.1152,1145822.367,1097529.927,908123.2559,1626336.158,987485.6631,1157848.123,996932.9834,1146463.866,1240894.223,1041069.041,626920.707,1070987.588,1024076.816,1140393.209,827470.5703,1706108.518,1116463.98,971590.2578,940727.0977,1230877.764,1330377.924,1149957.978,929889.1953,987510.7412,995216.7334,1626510.619,1271985.732,1029864.694,992113.5967,1422294.834,1916192.139,1106426.906,1266374.742,1262330.287,933210.8389,1082411.187,1386326.508,994210.4912,1495484.906,991892.7549,959513.7656,1005245.896,1525200.557,1041674.736,1268237.014,962919.4961,1174982.007,990314.2295,945120.5313,849046.3789,993768.0156,737961.627,489815.0435,925666.21,847109.4805,827881.5156,1477499.799,1187089.914,890966.6655
36,1334482.492,1197218.844,2022257.118,1186373.984,1008633.841,1001097.836,1339264.811,1079483.996,941774.916,1039542.023,838460,1182900.27,1380749.42,1136916.998,1005723.52,1564124.658,1218421.4,1977975.096,1286747.158,1757731.857,1033218.051,897935.918,1093269.76,1173757.405,1063611.878,995311.1543,1993054.25,1652687.619,1638379.822,1090096.349,1101727.92,932722.6709,776595.0918,1520947.797,1965125.807,900042.832,1971424.582,1480494.768,1032249.686,1189172.502,876941.1602,1019689.75,1567808.914,925419.1719,1157117.287,1104626.167,917283.9746,1650486.42,996690.9287,1173102.221,1003590.56,1165674.396,1258593.883,1059117.182,635751.835,1089164.101,1039932.002,1156611.957,834094.9971,1727270.074,1128370.625,985829.4219,949751.0068,1247685.064,1343691.83,1164246.767,942644.7461,1004838.733,1009525.468,1650381.398,1290712.215,1047552.992,995770.4795,1443696.373,1935092.178,1123473.774,1277852.148,1275495.082,945778.5078,1099971.867,1399500.785,1004962.005,1517966.246,1008040.711,975523.2051,1018649.334,1559758.814,1057317.466,1289478.479,976133.251,1187113.448,998305.2695,958427.4385,856658.7471,1008073.031,748207.792,495365.6494,932840.0781,862789.6543,839043.1279,1494841.266,1201290.264,898165.6362
37,1355994.037,1223389.398,2056522.368,1205552.224,1026610.9,1011668.401,1361090.527,1090518.918,954506.5381,1051874.158,851940.4785,1202597.143,1403690.85,1154980.184,1015808.24,1591366.512,1238167.922,2005657.264,1301937.266,1780731.518,1054349.652,911761.2861,1115869.577,1192163.394,1082653.794,1027469.552,2018624.533,1677508.928,1660538.801,1105586.376,1109709.02,946676.7188,782687.5693,1547902.225,1986733.42,907346.1875,1986704.137,1500462.102,1048062.41,1204054.582,887589.1406,1032603.953,1594355.893,939806.7041,1174380.096,1118040.039,925080.6416,1670324.137,1006425.01,1188914.998,1022657.142,1183810.195,1270463.719,1075917.039,644386.5859,1102976.203,1053898.588,1169541.113,842104.8281,1756528.25,1141073.297,993185.2842,958613.0811,1268802.585,1362083.236,1181811.323,956627.957,1018550.618,1027677.967,1673937.082,1309385.791,1070771.5,1007389.751,1466465.172,1954351.951,1128319.647,1287931.375,1300969.516,958346.501,1110247.436,1411896.494,1017038.574,1538999.082,1035049.759,987808.0527,1030325.569,1582825.947,1073841.979,1310265.492,990313.9639,1203297.194,1007883.178,967721.8252,864476.6006,1022973.242,758944.5488,503112.4399,939625.2422,876116.0127,852503.2695,1518568.332,1223492.5,909731.9229
38,1375373.16,1238025.342,2074974.86,1228542.454,1042868.123,1025977.216,1382384.164,1115344.857,963612.6973,1065796.529,864232.6143,1222120.941,1440260.521,1168595.287,1029714.109,1617776.318,1255831.049,2044515.85,1321713.945,1796364.137,1067448.773,917221.6494,1127609.522,1208862.187,1092774.688,1045188.068,2044610.023,1700241.025,1690159.953,1120084.322,1121353.489,964040.4307,791247.7783,1571943.443,2008408.887,914674.5986,2020272.512,1516478.975,1062514.573,1218766.809,896065.0537,1052478.527,1619873.814,954290.751,1190922.969,1131981.844,934175.499,1694932.172,1011764.658,1204872.498,1032487.153,1193911.188,1282986.752,1088693.754,652676.0879,1117100.028,1068599.51,1188009.617,848040.8213,1774851.365,1156294.275,1009429.958,968419.0098,1296373.521,1386606.509,1197843.877,969336.4053,1032105.697,1041598.242,1689762.215,1334603.451,1085725.417,1014252.06,1491975.791,1974559.119,1141622.079,1300331.637,1316527.477,971459.7959,1125876.509,1426041.523,1043578.354,1559670.705,1048651.089,998145.6992,1046113.124,1625332.648,1090376.866,1332310.75,1003715.45,1217406.378,1016986.492,978836.916,872478.7305,1034585.587,769978.7188,510061.4492,951414.3623,892016.6709,862704.0928,1533696.086,1238672.936,928954.8838
39,1398387.041,1260713.045,2097763.88,1244054.633,1061179.115,1040769.849,1396274.275,1134211.119,975006.7559,1079982.947,876466.0869,1239345.779,1454458.465,1189236.91,1043060.461,1636345.557,1271566.348,2068906.389,1338785.375,1812484.631,1081061.104,923774.3857,1146286.167,1225599.373,1107462.212,1058889.217,2067146.689,1725576.219,1714189.246,1136122.873,1135924.782,976866.7666,800751.9512,1601524.842,2030353.588,922250.2988,2037413.098,1537241.414,1077023.618,1230697.441,908611.6924,1073710.779,1644800.541,967317.4746,1214156.344,1148335.72,942573.0508,1720161.363,1018262.021,1218804.01,1047108.069,1205495.714,1298600.791,1103639.615,662991.7471,1133719.67,1081383.213,1207871.703,853464.8633,1792887.975,1182083.523,1017652.046,987981.0098,1313081.431,1413275.501,1213281.064,979472.1123,1052239.606,1056593.892,1716826.051,1356689.061,1100157.446,1024874.285,1517129.682,1994250.871,1172893.524,1317463.34,1335871.006,989682.041,1139245.638,1441478.078,1059210.491,1580626.045,1059345.042,1015272.092,1060747.038,1644694.006,1108064.348,1356255.338,1017593.426,1232051.347,1024121.572,990909.166,877814.9561,1052524.267,780330.6768,517160.9624,958531.7813,911123.2617,872864.7041,1560055.311,1261613.197,942748.5752
40,1419764.232,1276256.732,2113665.485,1257216.229,1081813.822,1056684.608,1412642.58,1147389.83,984405.1934,1098338.994,887930.5176,1257191.33,1467087.164,1206807.322,1056706.719,1663673.986,1290835.334,2089856.549,1360145.959,1831492.656,1094505.096,935910.917,1169146.493,1243144.471,1119388.429,1083253.304,2091490.549,1751637.061,1737993.594,1150087.803,1157528.714,994951.333,812356.4668,1629906.732,2049959.748,928489.2959,2061768.266,1560071.924,1092704.36,1250255.82,919708.7617,1094663.129,1673057.402,982840.832,1229370.389,1163773.786,953635.0156,1737215.803,1034804.445,1240020.396,1055731.01,1217860.872,1316126.447,1117327.547,671228.8398,1150496.854,1096327.932,1223078.01,858890.5615,1818182.838,1190730.926,1026839.007,1004548.639,1335053.48,1443101.086,1232145.445,990820.7578,1068044.677,1070183.514,1739821.201,1377002.24,1120417.255,1032707.309,1545357.939,2011170.109,1186327.036,1333519.219,1345274.996,1004522.87,1149048.946,1453697.273,1084069.509,1591555.049,1076045.086,1023920.405,1075899.725,1669600.854,1125248.394,1377404.652,1030171.755,1260196.507,1032726.26,1001188.474,886366.4355,1065633.432,787791.2119,523514.8438,965415.6875,922637.4971,883756.5801,1587037.701,1275334.986,957950.2217
41,1442613.195,1296782.689,2164642.262,1274325.004,1106239.621,1064613.294,1429968.488,1169976.384,993251.1563,1104636.895,900386.5146,1274220.984,1485126.857,1219628.824,1076942.682,1683749.545,1311318.504,2112272.506,1378840.938,1852489.988,1111119.261,946549.5127,1179503.302,1261542.615,1127047.704,1099833.94,2107157.387,1777236.5,1765740.695,1166879.631,1174208.405,1007421.621,821221.3535,1658038.721,2069849.369,936072.2031,2077452.074,1583317.832,1107326.115,1259356.111,928997.999,1111726.243,1698074.078,995308.8701,1238173.445,1184958.705,963845.25,1759036.848,1047564.199,1260674.523,1071737.697,1235861.653,1337639.393,1131819.855,680744.4561,1164158.593,1108748.025,1237084.027,865052.1191,1843004.641,1232094.403,1034358.843,1016619.006,1351697.715,1466934.578,1253415.594,1000369.043,1080939.626,1081849.893,1765795.043,1398004.297,1135376.05,1041292.304,1567548.246,2031850.059,1197009.198,1343697.512,1363717.119,1018288.4,1160550.973,1465174.445,1095149.536,1603467.311,1097459.623,1034104.891,1090057.664,1704221.697,1131689.404,1398683.684,1043419.173,1286222.707,1038567.559,1013215.522,893347.3105,1080663.055,797810.7598,529777.3057,973540.792,932763.8643,898190.9756,1613769.295,1287338.383,976899.8975
42,1464683.629,1319504.139,2184330.5,1288166.502,1125351.059,1084486.419,1448101.156,1182642.226,1007335.117,1127299.771,914060.3662,1294860.037,1513732.605,1237574.34,1086821.082,1724794.066,1332976.916,2131659.201,1396576.119,1875363.641,1131546.441,957172.8447,1191023.22,1279973.783,1153429.736,1108693.181,2131243.816,1800388.715,1782870.492,1180975.436,1194648.546,1019848.02,833354.8984,1683018.02,2085412.115,943795.1807,2104503.176,1607227.168,1122828.762,1272395.311,941996.499,1141636.54,1724090.162,1007886.99,1250570.947,1203500.654,973521.5273,1779805.883,1062111.844,1277669.279,1092078.807,1254449.117,1358343.359,1146420.148,690038.0137,1180843.014,1126003.213,1253170.373,876762.0977,1868794.406,1249643.36,1041524.503,1031667.587,1367350.373,1490642.801,1272374.104,1006089.213,1097019.699,1100477.408,1786351.5,1415423.193,1152289.93,1051008.452,1593927.006,2051878.188,1206989.762,1351854.963,1378553.908,1034068.425,1170710.68,1478283.383,1108905.488,1628959.576,1124468.878,1049081.553,1106208.641,1745771.891,1151589.896,1423857.295,1056515.863,1295220.016,1045887.105,1019931.846,901452.9258,1092819.472,809003.0977,536841.0918,979356.3955,942732.2158,913434.8838,1642332.875,1305033.199,981135.5752
43,1487138.516,1343142.016,2204910.789,1307090.275,1138717.34,1102305.19,1466280.789,1206672.665,1018626.108,1144094.601,928940.0625,1315775.258,1535998.018,1254625.924,1108400.42,1739607.92,1352448.576,2159117.93,1414233.879,1894440.018,1150722.314,968180.1611,1201463.782,1296970.463,1161501.09,1121863.968,2154276.875,1823816.359,1810211.121,1197265.813,1214317.243,1035148.413,840066.6045,1716387.498,2100835.264,951661.4111,2127837.133,1623833.859,1138198.31,1288974.887,954341.5293,1152685.388,1754075.861,1021021.885,1267084.838,1217525.572,984148.6855,1801497.74,1075619.781,1295212.486,1102197.246,1271208.859,1373779.168,1164607.355,698805.9209,1197491.721,1139399.451,1266659.141,882072.2861,1894928.883,1292971.321,1051516.077,1043964.693,1385738.729,1519274.336,1287689.652,1014161.604,1107837.992,1116526.287,1811460.559,1436253.635,1170296.051,1059414.458,1616032.701,2065251.918,1224429.873,1363149.766,1397763.742,1043007.024,1179037.016,1489403.059,1119909.172,1661125.195,1142040.155,1058112.311,1118564.175,1759481.408,1161219.977,1444529.1,1069150.771,1319500.305,1053927.506,1029310.696,907983.1357,1108102.554,819943.2598,543746.9482,988617.3975,960175.8652,922666.0869,1666240.619,1323892.855,999845.2012
44,1508834.488,1358731.236,2224354.184,1329933.074,1149682.926,1113833.943,1481025.58,1222121.005,1034497.718,1159526.011,941180.4854,1335865.771,1555538.773,1271442.625,1124696.123,1768981.635,1372052.852,2182922.877,1434025.957,1913249.307,1159685.41,987675.6436,1213288.728,1316757.613,1175442.877,1133065.313,2177449.039,1848572.771,1831431.396,1214298.08,1226129.415,1053438.885,849194.8096,1745975.777,2118145.381,958752.5918,2166579.266,1647474.037,1155334.98,1306792.775,963439.2188,1172965.608,1781130.426,1033441.349,1281090.223,1232964.303,994010.374,1824878.141,1092383.18,1313597.631,1118550.451,1282974.697,1388939.441,1178083.617,709229.4287,1213903.145,1151811.234,1280887.131,889223.1406,1911685.99,1306358.255,1059868.761,1062889.377,1410527.664,1550650.846,1304518.992,1022826.378,1122300.027,1136708.492,1828737.166,1461648.455,1190382.273,1068491.401,1642787.668,2081664.422,1231724.441,1373611.758,1422411.98,1052691.656,1194877.051,1501677.643,1131366.938,1686818.309,1161949.74,1065871.905,1128412.732,1778842.783,1176067.023,1465829.916,1081790.652,1342160.91,1062896.417,1037133.276,916413.3154,1123442.594,832441.7344,550613.9375,997102.5908,969936.6777,935399.8076,1683433.047,1333880.713,1011271.006
45,1533310.357,1375261.855,2247596.242,1353583.475,1169862.934,1136809.492,1496980.91,1237774.527,1044907.26,1175445.802,953702.2295,1356501.324,1575083.766,1288485.74,1138073.408,1792577.84,1390829.592,2207577.58,1453764.477,1928682.865,1176510.356,1003889.248,1227474.091,1337696.955,1194929.506,1142066.229,2196892.188,1869702.6,1849734.682,1228002.836,1237010.036,1068600.376,858995.1436,1774572.809,2134510.805,967925.623,2179947.328,1665313.525,1173609.753,1325545.648,976178.0029,1186536.802,1807567.262,1044846.213,1298532.754,1254981.146,1002813.724,1842424.135,1108391.256,1332894.045,1131478.703,1300451.172,1402312.459,1185171.313,718859.625,1230996.564,1167639.439,1297260.066,899594.6094,1929808.035,1331947.214,1077832.989,1078530.158,1438983.902,1575628.594,1321261.238,1028700.372,1137764.363,1153944.955,1854827.961,1481493.373,1210434.961,1078957.725,1669028.273,2100712.504,1257662.703,1383738.158,1432679.557,1063613.012,1205750.228,1515630.596,1147056.252,1702435.646,1180658.941,1076710.834,1141812.435,1800346.689,1197162.262,1484412.9,1097562.695,1356313.689,1071172.886,1046531.016,926321.8574,1135357.148,843843.2314,557215.752,1005890.292,974952.627,949907.5254,1707531.365,1351092.697,1036972.029
46,1552932.83,1401527.902,2264502.609,1375126.295,1182071.389,1151509.256,1513318.322,1256265.439,1053627.573,1191775.536,965779.7441,1380204.447,1604589.645,1305885.576,1153128.031,1812160.146,1411698.943,2233134.469,1478415.27,1949963.24,1193641.188,1020855.84,1244343.587,1354232.434,1200770.451,1158966.884,2219585.49,1894941.383,1870477.346,1242036.566,1250066.565,1079583.593,870664.1299,1805506.498,2151001.213,975767.3096,2201942.922,1685913.648,1192612.617,1346076.135,991337.1563,1201507.208,1831875.973,1060660.824,1325181.713,1283948.885,1013545.249,1864133.486,1121797.389,1346395.975,1146380.592,1310594.688,1418703.971,1205563.271,729035.5,1253542.754,1181986.973,1310088.543,908895.6699,1944295.049,1362325.808,1084092.423,1085265.925,1462441.082,1606313.344,1342808.834,1039735.132,1155701.473,1165954.631,1875927.229,1501368.9,1228668.299,1087486.275,1686866.15,2116595.316,1270434.871,1392874.631,1449454.602,1077546.921,1216960.612,1527815.561,1161167.154,1716734.139,1202307.781,1087633.363,1153679.748,1832963.217,1221006.967,1508956.215,1111035.998,1376540.504,1077974.939,1051199.791,935188.8213,1149294.949,855519.0732,564577.3096,1012726.934,1001720.06,958999.7617,1729433.223,1371375.965,1057084.299
