Percentile,Accounting and Actuarial Science,advertising and public relations,aerospace engineering,agriculture production and management,animal sciences,anthropology and archeology,architecture,"area, ethnic, and civilization studies",art and music education,art history and criticism,Associate Degree,Average of all Majors,Biochemistry and Molecular Biology,biology,"Botany, Ecology, and Zoology",business economics,business management and administration,Chemical and Biological Engineering,chemistry,Civil and Architectural Egineering,commercial art and graphic design,communication disorders sciences and services,communication technologies,communications,community and public health,composition and speech,computer engineering,computer science,construction services,criminal justice and fire protection,criminology,drama and theater arts,early childhood education,economics,electrical engineering,elementary education,Energy and Extraction Engineering,engineering technologies,english language and literature,environmental science,family and consumer sciences,"film, video and photographic arts",finance,fine arts,forestry,general agriculture,general education,general engineering,general medical and health services,General Physical Science,general social sciences,geography,Geology and Earth Science,health and medical administrative services,High School Degree or GED,history,hospitality management,human resources and personnel management,human services and community organization,Industrial and Environmental Engineering,intercultural and international studies,interdisciplinary and multi-disciplinary studies (general),interdisciplinary social sciences,international business,international relations,journalism,language and drama education,liberal arts,Linguistics and Foreign Languages,management information systems and statistics,marketing and marketing research,mass media,Math and Science Teacher Education,Mathematics and Statistics,"Mechanical, Biomedical, and Marine Engineering",medical assisting services,medical technologies technicians,"Microbiology, Physiology, Pharmacology, Genetics, and Neuroscience",music,natural resources management,nursing,nutrition sciences,"operations, logistics and e-commerce",philosophy and religious studies,physical and health education teaching,"physical fitness, parks, recreation, and leisure","Physics, Astronomy, and Astrophysics",plant science and agronomy,political science and government,psychology,Public Administration and Public Policy,secondary teacher education,social science or history teacher education,social work,sociology,"Some College, No Degree",Some High School,special needs education,studio arts,theology and religious vocations,transportation sciences and technologies,treatment therapy professions,visual and performing arts
26,933276.2129,787896.0083,1638060.833,903359.2295,711015.9707,596528.9766,925727.8643,614397.2803,584670.7026,575287.4966,560230.3574,796330.1807,911465.5567,778329.4453,655308.5981,1099058.133,870048.8477,1388655.563,882329.8984,1389371.159,624088.5513,478800.5874,712072.0737,763702.0913,710889.5923,577921.0889,1482466.086,1182479.932,1267120.209,801233.9419,782820.9727,543368.3843,483287.8877,1031964.347,1524175.105,562678.3442,1548926.496,1107121.548,619006.6968,798532.3477,509527.0967,624750.3533,1121703.061,528087.1899,897662.8745,790779.2813,635447.0176,1202476.96,632856.9717,812400.4873,658537.9492,794370.1367,835950.0352,750331.4531,374790.9673,726125.1904,694817.1211,840303.1909,565453.7432,1236016.818,693003.5105,654627.859,638810.5361,833058.5737,838379.5049,771476.4541,572835.8589,605731.3755,571434.6865,1235794.021,892517.4053,703419.2661,707969.6931,951412.7324,1578441.773,684444.8286,957146.5918,773848.3525,509666.4229,808383.1084,1028435.52,628775.1848,1144727.882,633566.481,683586.9009,692329.5654,1025392.266,746721.8608,859677.1113,623326.3643,804916.1338,704807.4063,699865.6934,573939.4731,666552.5391,463902.7183,266025.9258,613923.0488,453705.8337,546873.0967,1152248.811,767012.0254,477421.2737
27,958207.1406,806903.0596,1665830.568,925902.0449,728115.8076,624661.4824,945923.2676,632772.7773,603734.0645,593632.9868,576881.0039,818404.1348,939365.4351,799198.7471,671125.0376,1122635.762,886663.4238,1421355.143,905965.916,1419115.979,645593.4575,492706.4346,723884.0347,781529.7246,724240.5513,595834.9282,1519445.842,1213624.21,1306221.39,818242.7402,801544.5752,556578.9351,499346.1948,1057089.967,1562353.155,582334.3218,1581905.875,1135664.816,642247.9614,817468.3896,526816.6187,644344.9402,1151197.708,541657.0229,916183.8267,804562.2598,651252.5449,1240829.581,650420.5854,832005.8091,674053.1953,812317.8926,863983.9395,771703.5703,386398.9927,743497.4092,716801.1152,851750.2661,583356.9126,1266825.578,711878.8093,673202.1764,659379.3379,849098.3657,857486.9204,785614.0488,593040.8999,624523.8862,592756.1548,1268371.731,911413.9463,723673.4048,732269.2432,977583.9912,1606468.006,707184.0894,976574.1377,807504.376,523819.7393,824207.3721,1051291.446,642147.4976,1175064.711,654690.9116,703232.0342,706943.3857,1051857.118,766894.1191,883034.3838,639544.8145,828935.27,723490.4521,717084.415,584345.1318,684194.7642,475894.7246,274601.1772,641430.4487,471451.9626,560090.6968,1176113.814,788346.8838,499837.3474
28,981919.002,826612.9126,1693696.183,942265.541,744753.5342,640626.4307,970055.9863,654132.6548,618532.3428,613350.0322,591091.1309,839642.7031,960356.0444,817627.252,691349.106,1153296.452,906830.7012,1461285.923,926807.3125,1442289.494,663977.5264,500013.3799,744913.2661,804941.4336,735798.9717,627412.2817,1556814.291,1244523.471,1335963.586,836162.5166,820335.3262,570342.4961,513104.624,1077749.672,1593416.136,599803.0918,1628197.08,1160595.851,659929.5425,844132.2852,545630.2036,676001.9849,1178168.733,559568.5591,937974.1016,832424.5205,667009.0767,1268570.688,665067.1831,855168.3354,683253.0801,834152.0459,890924.6533,784611.373,398676.1992,763757.5996,735055.4551,869063.2896,596240.7031,1299598.061,730780.7839,691823.3336,675253.8662,870049.9565,897262.562,809671.9375,608856.0674,643214.415,611605.6162,1300277.021,937412.1816,739617.3628,753611.7129,1008651.499,1630645.516,735044.2632,996312.0186,827635.585,541319.0229,845226.0796,1072457.909,658209.1333,1195268.062,670809.8545,722011.7764,725455.2725,1080551.563,784780.6553,904547.1094,656512.3818,852812.7026,738618.3682,732276.0308,598519.0356,700021.9473,487196.4653,281454.8943,663244.4624,483828.3223,574061.3145,1209966.038,804975.998,517099.4536
29,1006331.073,845282.0356,1742349.212,959521.7852,761238.0732,656292.6592,992044.9346,669892.9146,630061.2441,634238.7339,604733.0293,856565.165,985036.0151,835940.1689,705917.9028,1175252.05,927462.3408,1513539.059,942980.2266,1470716.574,684064.0283,522140.2559,762523.2329,825091.3994,754831.0889,642323.8647,1597967.529,1275667.575,1362635.709,851643.79,840026.9736,588327.1411,532388.0913,1108696.742,1623136.235,618716.4419,1653935.758,1186504.264,675976.1958,856405.6475,565190.5718,695180.9624,1206056.471,576198.9106,951476.584,856957.3477,681814.9902,1303972.55,686558.1108,874886.3984,704316.9966,850406.8203,921558.1836,796206.8486,409738.3638,783842.2441,754452.2852,888005.8447,607956.647,1337715.4,756445.7302,714589.1632,699535.8047,886543.0864,924013.0825,831952.5264,623374.9595,659525.3281,627380.3027,1327816.237,960585.0674,757695.2734,771389.1494,1037316.695,1659196.543,748348.2749,1011642.633,849496.6357,558916.2422,863308.2407,1091008.507,681196.6094,1218319.229,691028.0005,738754.6963,741987.2383,1115262.225,808323.9551,929156.9961,673873.917,875790.4946,761356.6484,745380.5566,616509.1709,717262.6167,500618.1909,288776.4541,679970.8203,497028.0205,585670.5264,1244768.936,820659.459,529240.7686
30,1033949.521,865689.9204,1775359.938,978887.0928,776768.9121,675387.8926,1014254.641,682852.2808,651388.2427,652794.5273,616136.3262,873016.7969,1015045.471,854011.4004,726752.0137,1206612.68,951396.2793,1554547.924,962702.1475,1500637.779,707870.7861,553203.3042,779429.3945,845780.0518,784367.2314,663968.9058,1639849.877,1310106.208,1401666.836,867506.1152,856700.4204,603306.4722,546064.9502,1134884.802,1657107.982,639714.5498,1682932.504,1205168.777,695385.311,881835.4883,579257.2036,711266.2451,1228296.591,590803.2988,975125.5107,874653.9746,696234.5303,1331268.374,698355.9146,897273.2744,715634.0137,867313.5869,946995.7324,809957.2217,420028.1724,802741.6514,772443.2764,906170.0605,631068.2783,1370069.895,783367.1169,730951.1979,707192.3125,913351.8462,945546.231,852949.8965,643532.0493,676276.895,647630.9131,1352136.638,980457.0537,774826.0732,781650.1182,1059748.971,1687828.928,761417.6494,1028712.102,871600.3564,578941.5039,881590.1519,1110154.059,688823.5923,1247104.214,705817.8452,758111.5513,753145.8447,1148683.68,828746.29,956054.8506,689891.4063,894321.5596,780352.8789,752012.2119,631526.4771,731428.5654,515272.4224,296830.0901,694867.3979,509816.3013,596945.0005,1272186.975,836394.209,550745.4883
31,1058558.342,886944.2383,1805454.372,992286.3516,787676.6426,694730.4326,1032438.048,715138.4829,667820.4941,677649.981,628133.5762,893634.6943,1043988.702,872125.6289,739680.3154,1223840.702,971612.7607,1594878.29,991554.3535,1532013.666,725599.8218,562835.7285,804736.6895,865290.9277,795674.1895,682086.771,1678799.818,1340664.217,1431469.027,883759.6641,873296.3618,618816.4023,555334.5923,1166884.937,1684874.883,660555.5562,1709623.963,1229223.575,716490.584,897946.3174,597473.9063,727544.3647,1258238.188,607393.8447,991599.7363,891129.9238,710502.2358,1356798.52,718813.4448,917286.0176,732249.4424,885025.4785,970927.667,826716.7568,431489.2109,825750.9199,785467.9648,924852.9863,642458.6968,1400826.363,803234.4558,749397.1764,723092.2212,931775.1948,970246.4438,868892.3877,664567.6255,693434.6436,666571.2837,1386452.022,1004716.531,795093.8203,792708.8398,1085353.21,1713972.566,778155.5654,1045391.791,897406.5859,592392.9067,902449.5835,1130691.983,703209.333,1260503.461,728414.9307,769285.9824,769893.8887,1178627.54,848833.9585,976772.9316,705812.2959,908957.9746,791312.7437,770139.9526,646220.3076,751533.0479,529988.7593,305184.9944,711767.5352,520345.5237,612030.1587,1301953.094,857686.3701,564221.0151
32,1079583.625,904327.3525,1838739.081,1017611.667,807535.8887,706464.4795,1057723.33,733252.7324,684100.3936,689021.5796,641660.3438,915148.4844,1055623.658,896320.4443,763635.4893,1249671.59,992734.3945,1630140.689,1015678.834,1556919.363,742122.5664,573526.1406,824546.8398,887112.3467,807918.7217,696875.1265,1709049.131,1369191.361,1452538.043,898617.2471,890763.813,635322.1357,569545.4136,1191868.525,1717067.324,675464.8384,1738165.225,1254422.59,738600.7139,914013.0518,617684.4922,740867.8657,1284530.035,625177.0659,1004580.962,917985.4512,726145.7861,1383597.266,736611.2471,935308.666,745676.9087,905157.7393,998279.3057,844269.4043,441582.4263,845013.0957,803340.8301,943303.6826,652463.312,1430989.914,822375.0547,764331.1217,744855.2896,957225.7441,995093.8755,891832.5723,685771.7803,716315.0928,682909.9521,1405744.181,1032289.626,811808.126,807378.4595,1109747.773,1737482.822,796063.1475,1061430.146,922198.7539,612529.4229,915087.6577,1150132.752,714175.3501,1282055.482,749008.4932,782530.0435,785837.4248,1214340.767,868191.4741,998840.1543,725528.8555,926646.4678,805339.8613,786566.3584,659894.606,770907.0283,543466.9355,313627.9116,734231.8105,534661.4563,625409.2183,1330487.582,874311.1113,574017.1416
33,1098669.577,927366.2451,1853958.005,1031783.712,822205.2236,724271.1875,1086244.143,755374.1494,702185.5645,707080.8843,654691.875,938074.3965,1069531.327,917372.5225,774621.5098,1274077.646,1015230.95,1671861.314,1038023.196,1577078.023,761122.2393,586878.9131,838021.5518,906147.7842,832221.5449,718708.1011,1736128.752,1401918.742,1477423.641,917914.4941,904201.3101,652582.8813,581641.3545,1222724.593,1745746.986,691586.0386,1756910.018,1277393.114,758036.5273,935913.2783,634133.1582,753165.2031,1316266.676,640799.5557,1020109.618,928688.958,741823.6538,1411339.211,752598.0947,957433.998,761672.1099,923043.5811,1014805.193,858022.3369,452229.4492,860649.2422,819775.3506,965253.46,667198.1719,1452160.592,848111.0469,776127.1735,756234.1206,973204.8765,1010024.008,910197.4355,710702.7676,740066.3418,702451.0039,1429807.448,1050568.577,826002.0527,820676.5083,1131669.732,1766902.469,808775.625,1082696.601,951844.4707,631128.9639,937542.9316,1170872.428,742672.1675,1300806.313,765340.7217,795961.4551,806083.8506,1244223.062,892790.3584,1022982.205,743122.373,950449.7852,826056.7378,800279.7529,678296.8726,789071.4209,555308.0303,321758.4067,752058.0059,545548.4512,641906.4277,1354101.69,897088.4355,588415.1328
34,1120640.26,951848.5313,1902011.052,1044553.686,840935.082,739083.6914,1106838.615,774068.3662,723648.9565,729436.873,669872.5596,955844.46,1094076.792,935946.9717,803461.0977,1301147.54,1033746.446,1710105.564,1062689.076,1605315.9,776626.9697,604531.9995,870901.7666,928038.8154,848159.0986,728920.395,1776516.664,1432523.672,1510835.105,933154.8008,910859.5083,670656.2437,591510.3086,1256996.681,1772354.93,705253.3857,1790804.699,1309360.982,775745.0459,967120.3467,650266.4189,771670.75,1339917.212,658221.521,1030567.998,944952.5957,758886.7134,1442614.532,769747.1797,972752.7979,774132.8584,936265.3428,1033478.399,873845.5537,463094.8545,875277.6631,840230.4326,983273.5439,675871.8394,1486982.691,866975.2412,784600.0739,770268.7935,991330.3257,1025103.432,928919.0898,735739.3877,758983.2705,727248.6172,1455333.145,1068747.572,841154.0557,834193.7046,1154192.809,1787072.434,819251.792,1098415.537,974102.127,655929.3877,949790.2539,1187387.983,767308.9097,1324076.125,784298.2822,807623.7817,822201.498,1273872.081,909103.3379,1043374.352,759031.4268,962228.5146,836732.5439,817711.751,689534.0205,803934.1523,566534.2969,330416.7844,769193.5356,564547.8403,654051.2852,1381782.171,917828.5283,603826.4316
35,1143904.215,970200.3252,1920555.261,1065907.824,853872.3965,751416.3682,1131648.163,794146.6328,738822.1494,749910.875,683666.7627,979341.6484,1129276.739,955301.5684,817992.2979,1331563.2,1054136.408,1741398.648,1087971.066,1622150.688,796690.4707,615704.0073,882054.2598,948562.1289,867372.0049,758279.4409,1808204.494,1461270.955,1545418.871,950746.4873,926634.7935,686147.9644,600050.4619,1288833.629,1806519.279,720668.6372,1816720.242,1337380.592,792788.6465,990420.2871,668681.6816,789451.1797,1364153.4,681232.5698,1046624.212,959893.7676,772807.8936,1467131.535,780445.1191,993417.1719,792065.6621,954012.3096,1055232.148,893310.3779,473040.1514,894043.6621,856230.8906,996030.2393,689148.7813,1517217.604,891296.6133,792140.3413,781380.481,1014452.187,1049319.361,950208.4063,749915.6309,775423.1025,752155.1455,1482802.123,1085779.571,858146.8193,849228.0029,1181165.967,1809807.879,829352.5635,1116149.063,989814.4805,672043.8779,965546.4414,1209239.609,774414.7837,1342946.941,805846.2852,822906.2324,840780.9648,1314369.297,930624.3311,1066116.966,775947.2871,988635.2139,851485.9746,824348.2178,701398.1553,819457.0156,577072.9766,338860.8901,780530.9019,580513.77,665830.2368,1404129.171,935779.5615,620732.7173
36,1166739.797,990504.8027,1946437.528,1088782.882,872358.9355,762582.0059,1153360.256,812358.2998,753395.8423,770143.4756,697470.6885,1000261.451,1143065.726,970288.3525,831312.6504,1364465.093,1073199.229,1784202.41,1116471.881,1645091.23,815687.2183,632908.6055,897020.3789,968465.8213,880985.0527,779297.7559,1838530.088,1489484.844,1568121.084,965044.6221,948536.2773,699863.7686,610734.0493,1312427.987,1833739.906,733873.4033,1863903.219,1354785.648,811729.1475,1009595.367,681830.8857,811894.833,1392176.502,694553.7319,1066015.072,980908.6064,786888.3726,1501480.785,798007.4189,1011408.948,801602.1416,973482.6631,1072025.204,910947.4863,483212.8633,911631.4727,880511.1279,1019708.903,699102.4087,1536328.592,906204.0762,808843.856,808579.6943,1030715.696,1070203.039,969444.3447,768481.834,788812.9639,769050.6475,1516544.242,1106578.323,876536.1553,861147.9658,1204850.167,1833180.572,844968.4258,1135755.605,1009894.678,682991.5186,976470.7715,1226033.947,795278.9463,1356989.29,821079.3398,839039.2827,857540.5938,1353594.071,945651.585,1092243.887,790581.6055,1007826.362,861723.2012,838972.6035,714478.7109,834484.2725,588709.373,346758.6831,793740.2192,593656.6411,681623.8345,1422538.179,952416.8662,640253.9858
37,1193449.546,1011059.979,1957243.329,1113545.299,887692.3447,780179.0879,1167725.152,830924.6475,771287.9409,797865.8799,710241.8008,1018856.783,1173474.233,987583.7402,848563.0234,1383190.995,1090274.502,1812790.582,1137235.09,1668374.715,836463.8594,649204.895,907134.1689,991114.1855,898384.498,795288.0039,1870342.615,1514330.291,1590372.168,983486.1543,974230.083,713738.418,622485.8804,1341746.229,1857363.281,747563.4966,1887963.719,1378049.109,829283.6357,1024205.767,691683.8857,824999.5332,1418657.123,707750.2236,1080138.183,998333.459,799698.6367,1530790,818409.6582,1025953.368,812824.0166,989290.3818,1106486.549,926811.7266,493614.9702,931351.793,891767.1973,1041334.031,713091.062,1555344.047,929681.3818,824221.2075,820155.8511,1052823.931,1099356.773,989342.6045,780505.6445,805482.1494,786731.8838,1530201.494,1128854.349,897009.167,867638.1343,1232220.229,1858035.504,858046.9805,1146545.834,1022602.484,699263.9375,993465.0049,1244214.887,812528.7627,1371242.827,838558.2832,851292.0967,869850.3652,1379951.589,959740.8721,1113509.174,805541.3438,1022537.029,873721.5469,853015.0605,723216.8105,850284.6416,601280.5781,355994.9907,813071.8149,607089.8281,698982.4058,1441569.336,970503.2139,653831.0947
38,1213230.149,1029556.146,1986849.958,1130949.69,908767.2119,796881.7344,1190496.383,848989.3213,784506.4204,807430.5244,723045.3408,1038644.883,1188457.349,1003742.266,862579.957,1403235.169,1110266.924,1840545.613,1154324.221,1687354.74,853221.8086,663776.6948,930413.5732,1008335.271,914070.8672,813359.5029,1895772.273,1542256.525,1606314.422,997074.0479,986000.2822,735371.6758,633006.7539,1370425.237,1883876.445,762296.5322,1910335.67,1396584.55,845962.1006,1044460.1,705192.8428,836788.5352,1445143.99,725493.7715,1095443.382,1022173.206,815392.9551,1558812.161,828609.9717,1044357.836,834743.5713,1009558.802,1126804.293,941047,504123.2129,946380.7305,910456.5527,1052887.723,723074.4351,1588669.145,942892.0713,833198.0054,830721.458,1078335.731,1125487.051,1010830.004,793722.6006,826047.9609,804320.2285,1556096.43,1148576.318,915905.5449,880444.2085,1260371.806,1879344.01,878095.7559,1162010.635,1042118.532,714386.4346,1009429.432,1258790.014,832105.8203,1412585.921,858859.1338,866376.2549,883384.8701,1402945.294,971858.2832,1133085.472,820245.2998,1043656.791,891325.1602,859621.4668,736170.3359,864133.1855,614257.3242,364209.2124,824848.9243,617978.0059,712073.6802,1465407.318,989018.2461,662170.7822
39,1235895.283,1045025.701,2026520.027,1154541.789,921489.9131,818735.7441,1214530.437,867554.9756,796489.438,822414.6855,738653.7227,1053843.615,1211487.896,1020136.165,880588.6738,1437959.806,1130958.543,1876801.848,1178290.316,1709024.842,868222.2568,679580.9116,956888.0332,1024973.553,926207.3232,822237.6016,1919282.783,1570191.674,1629994.844,1013432.08,1004134.719,753431.4424,646130.2642,1395224.836,1907469.67,776976.3062,1930729.664,1418428.693,861810.5,1064251.264,720198.9082,858200.7842,1475950.43,740483.4307,1123563.243,1039486.77,828091.9941,1594919.056,844004.1738,1066994.521,857610.4912,1023129.666,1152935.709,955296.6543,514952.4106,967022.9668,927799.6533,1070597.492,737959.3657,1611434.043,960832.7236,847433.7104,845849.3135,1100089.294,1154286.834,1029954.141,806121.6494,837766.248,819041.8682,1592678.08,1170721.847,926111.8672,896962.999,1280605.898,1903802.955,897926.0439,1175603.08,1072478.264,732325.835,1024106.455,1273563.238,843592.5439,1428164.493,872385.3291,878984.4131,897378.5352,1429959.929,986478.3213,1159148.861,836313.7109,1063506.175,904272.3184,874409.4268,748164.7656,879027.04,627223.8447,371596.6943,832440.7568,633257.0728,724610.4409,1495103.99,1009028.141,676429.0264
40,1256776.42,1063959.955,2043762.168,1173676.867,937821.0576,833809.207,1240404.769,886857.4766,811357.9038,839261.5635,752521.3662,1070889.953,1227266.027,1038284.642,894474.9951,1460225.994,1148901.23,1911569.408,1202176.824,1731785.203,885930.7598,702060.5122,976543.2617,1042016.386,956024.4961,839338.8086,1945942.064,1599625.078,1653201.934,1028727.276,1020757.815,768381.6035,657794.5767,1428170.364,1931664.516,791597.8496,1949869.213,1439130.557,882197.7012,1078777.25,732972.79,873654.7861,1506546.514,755256.1797,1136955.563,1052953.034,841590.9854,1618606.939,860090.1494,1083615.54,871184.541,1043033.383,1175313.645,972993.7363,525671.8247,985713.7529,945468.6504,1088438.591,746573.6401,1642258.979,977792.5391,861616.6011,858628.2529,1120429.024,1170604.398,1047814.725,824661.1416,854343.0361,832957.9717,1616121.559,1193203.215,942273.7715,907891.7266,1311856.059,1924718.146,922959.8789,1193719.223,1098850.364,747189.457,1033001.019,1288889.711,850688.293,1459826.058,885192.2588,889287.666,910561.2676,1455766.518,998724.8057,1180687.375,852300.166,1078012.762,912787.1816,892251.3369,759399.6787,895674.9238,639940.1387,379091.1572,841211.6323,648862.4482,737004.7827,1517878.332,1028247.081,687443.4863
41,1277333.172,1080889.07,2067505.855,1196897.81,952500.0684,854282.8223,1260849.153,902460.4443,830319.0674,861929.4707,765843.8604,1091634.642,1264561.76,1053698.031,909255.6816,1489683.307,1171529.877,1945848.039,1226454.816,1753323.471,902704.6172,714414.688,995176.1406,1061783.894,973640.5859,850402.8809,1971708.721,1624218.1,1676069.143,1047521.877,1040517.999,786108.8281,668553.3418,1456108.281,1959105.354,805410.228,1970405.711,1460075.26,899620.2471,1092117.754,748067.4463,887286.4756,1538403.605,769952.1934,1151784.612,1072572.372,853832.3896,1643788.738,878075.0684,1103740.174,882333.2939,1065324.134,1193536.195,994120.957,536311.9766,1005976.362,956986.3018,1101890.05,754917.4863,1671379.09,1000011.993,877157.2339,871870.0371,1140956.744,1195642.007,1067118.296,836675.6826,870941.0488,849949.7178,1639880.057,1216946.155,959640.8545,917862.187,1340293.405,1947529.287,935451.4863,1209718.49,1119899.282,762096.7158,1051004.798,1302523.328,864433.7344,1483550.941,904104.3164,901463.5752,925197.5908,1486993.709,1012130.629,1203447.644,865251.3516,1092290.644,927608.8086,902218.8906,772185.0684,909129.5703,652671.9629,385695.791,851470.2754,662952.209,745474.7666,1545681.291,1044942.377,712857.853
42,1302424.303,1109325.306,2083070.992,1218126.966,967602.9346,873124.0313,1280155.446,914571.7637,843708.6162,872291.3584,779151.667,1111701.61,1290792.577,1070166.664,930126.2432,1514485.723,1193514.598,1975955.988,1250421.369,1777198.537,918583.6924,735318.7319,1020200.258,1080689.502,982653.7559,879907.751,1999013.701,1651810.779,1708070.539,1064876.939,1053058.58,796976.3066,685354.6226,1483580.145,1986616.498,817642.7456,1992925.91,1482794.633,916973.2041,1110987.271,760587.9688,911703.2363,1564879.787,788161.1943,1164084.705,1088240.637,865633.3809,1668594.418,894447.4229,1123221.982,905517.3652,1081940.764,1213493.635,1008701.258,547699.2788,1024943.441,974770.1113,1116611.182,766954.5908,1699483.398,1017351.455,888763.3862,880091.6553,1164635.26,1223461.413,1088052.754,854188.6768,888712.418,865914.8477,1660440.627,1238478.385,977036.1035,931391.7642,1369447.406,1968452.922,945440.9268,1230291.146,1138035.459,781964.001,1066045.8,1316463.803,873419.0391,1512827.738,927957.5566,913398.2754,940194.0596,1525336.234,1025668.592,1224724.247,878209.7861,1115700.548,939894.9287,923407.7119,784629.3945,926184.6387,663951.8516,392665.4639,865028.7803,681124.3408,760398.3779,1571961.418,1064950.022,722785.6167
43,1325304.539,1122967.678,2104503.867,1237444.923,988049.3594,884902.6992,1308497.35,931987.5059,855035.7783,889017.4834,791422.8789,1132929.561,1307221.182,1089382.021,945311.4346,1543280.658,1217167.366,2002845.842,1270285.59,1796519.055,937217.6523,758736.1421,1042185.794,1099408.84,994627.1816,905324.1592,2033821.479,1680549.053,1730408.695,1082349.692,1077591.578,811742.4277,694330.3701,1514148.454,2006859.338,828418.6899,2017676.457,1507347.383,934481.0869,1128994.701,775101.8838,930292.1836,1596206.225,807373.3408,1202802.75,1107305.142,876773.4365,1690226.859,908485.9795,1143273.281,921790.5078,1105239.388,1225654.615,1021791.533,558134.9946,1042757.035,993076.8652,1133537.275,779756.8154,1724302.184,1044414.777,908741.5742,895674.9932,1199088.922,1241778.914,1106531.08,864820.8271,904747.8945,893215.0977,1680103.869,1259235.852,990853.0156,939996.4937,1398142.475,1987062.887,957716.5098,1238506.674,1160021.619,794068.2656,1080787.402,1331012.623,888704.9814,1528130.789,944027.5527,923231.3467,958663.6826,1571159.658,1049978.515,1254425.926,893160.8662,1129026.911,951567.2842,935567.8135,793125.5723,943038.3418,675945.1982,400858.8633,876160.3643,694245.5547,771986.166,1597693.705,1083610.269,737082.2251
44,1348157.633,1148361.022,2133594.398,1252168.888,1000182.338,906035.4941,1325532.166,952540.1045,866637.0068,907384.8223,803567.5313,1154966.438,1346245.381,1107899.142,959132.6895,1560737.387,1238147.084,2026634.832,1287985.93,1813803.082,952738.4727,775190.4663,1062320.513,1121125.743,1014502.334,922997.123,2064487.021,1707776.877,1754243.469,1099813.101,1084334.037,829974.3916,704573.6318,1544434.725,2027265.387,839732.1855,2033382.473,1531851.832,950755.5957,1149723.558,785543.2979,950045.793,1622329.811,820422.1582,1213059.721,1125299.862,888337.6748,1712058.424,923543.3975,1162460.775,936452.6064,1127857.215,1245380.85,1037952.791,567022.5674,1057371.155,1012852.025,1150809.419,791248.4834,1748980.822,1059894.625,927210.1641,908955.7861,1221235.467,1269847.896,1123383.255,874154.7236,921179.3125,909398.2529,1704921.836,1283910.715,1007362.1,956505.8359,1428757.695,2010112.822,970888.9424,1250607.303,1179367.639,810798.9336,1096463.872,1348310.76,904424.0869,1548912.6,962254.0117,931676.0967,973480.751,1605043.301,1068977.352,1281435.234,907841.459,1161215.519,964633.0527,945177.0596,801643.3633,959494.1787,687081.0811,407557.0029,885196.6553,705290.2676,789523.5244,1624062.43,1096749.494,749880.9946
45,1372071.795,1169945.509,2151762.063,1272035.631,1023399.771,922966.2334,1343734.215,969441.3506,885923.7139,915843.6563,814537.75,1178019.58,1362320.061,1126142.18,973017.708,1594101.564,1255384.191,2053057.512,1304095.764,1837059.615,969368.1797,787178.4712,1083174.78,1141323.813,1026801.377,934334.8232,2091869.375,1736701.203,1783364.354,1119110.713,1108952.06,843832.7354,716192.3745,1576503.807,2041342.133,851786.9365,2052628.566,1557580.971,970823.6016,1168912.054,800196.834,972920.3291,1648838.723,836888.2637,1234001.949,1137898.768,897573.459,1737722.555,942376.4404,1180803.707,954509.2939,1141794.068,1263997.57,1053914.994,576751.2959,1075415.102,1031686.645,1169160.665,802296.4395,1775375.094,1088796.819,937205.4463,921104.9746,1245441.812,1303346.951,1142733.676,889787.1289,939788.5352,926225.5381,1725138.41,1304744.684,1019329.89,967728.5342,1456280.666,2029568.352,989442.2715,1263505.082,1202296.123,828987.8232,1108092.893,1364559.695,917234.083,1564220.926,983840.209,947314.5215,989723.5879,1627375.279,1086701.442,1307581.844,923190.6279,1185123.8,973308.2646,956222.249,812539.1826,975347.5908,701861.1582,416140.2227,893026.6084,720680.8525,807685.1621,1640886.492,1114232.275,768426.6963
46,1393124.789,1190408.953,2174344.383,1295355.961,1039158.383,945419.3057,1365969.727,994445.7842,898423.3369,937005.1045,829272.7734,1200404.387,1400034.941,1144251.488,988748.7031,1620130.959,1275577.193,2083393.025,1329323.494,1855887.631,985378.8623,798779.9102,1103015.095,1163018.604,1045220.812,948267.6416,2112539.547,1760793.158,1804320.686,1133206.698,1132861.202,862389.8945,725381.4971,1604685.836,2064893.68,862812.0566,2077467.107,1588044.707,986582.2393,1187035.531,818304.4199,992697.9834,1681175.076,854180.9492,1244347.691,1155110.502,908059.0215,1761939.586,955529.5459,1199444.439,970020.0137,1159398.412,1276798.039,1075790.98,586948.2939,1094985.561,1050360.52,1190584.084,813370.897,1800385.463,1100936.796,945591.8369,935477.2114,1271738.319,1320343.941,1164481.73,896274.3076,955499.4854,943296.8379,1747681.096,1326542.973,1044785.403,979499.5654,1483280.553,2051691.863,1001851.604,1273781.807,1225259.971,845780.6611,1123353.988,1381600.895,933525.4072,1595670.061,997354.624,960319.9697,1004857.259,1646892.348,1098640.652,1332412.314,941215.1182,1209636.443,981992.3193,968926.8613,823176.708,991973.1611,714504.9463,424487.5332,900776.2959,731659.4692,820837.6611,1664755.439,1133008.193,793856.0723
